30-Jan-2017 15:21,30-Jan-2017 15:21,74.0
30-Jan-2017 15:22,30-Jan-2017 15:22,68.0
30-Jan-2017 15:22,30-Jan-2017 15:22,68.0
30-Jan-2017 15:22,30-Jan-2017 15:22,68.0
30-Jan-2017 15:22,30-Jan-2017 15:22,69.0
30-Jan-2017 15:22,30-Jan-2017 15:22,69.0
30-Jan-2017 15:22,30-Jan-2017 15:22,69.0
30-Jan-2017 15:22,30-Jan-2017 15:22,69.0
30-Jan-2017 15:22,30-Jan-2017 15:22,69.0
30-Jan-2017 15:22,30-Jan-2017 15:22,69.0
30-Jan-2017 15:22,30-Jan-2017 15:22,71.0
30-Jan-2017 15:22,30-Jan-2017 15:22,72.0
30-Jan-2017 15:22,30-Jan-2017 15:22,73.0
30-Jan-2017 15:23,30-Jan-2017 15:23,73.0
30-Jan-2017 15:23,30-Jan-2017 15:23,73.0
30-Jan-2017 15:23,30-Jan-2017 15:23,72.0
30-Jan-2017 15:23,30-Jan-2017 15:23,73.0
30-Jan-2017 15:23,30-Jan-2017 15:23,73.0
30-Jan-2017 15:23,30-Jan-2017 15:23,73.0
30-Jan-2017 15:23,30-Jan-2017 15:23,69.0
30-Jan-2017 15:23,30-Jan-2017 15:23,69.0
30-Jan-2017 15:23,30-Jan-2017 15:23,69.0
30-Jan-2017 15:23,30-Jan-2017 15:23,71.0
30-Jan-2017 15:23,30-Jan-2017 15:23,69.0
30-Jan-2017 15:23,30-Jan-2017 15:23,69.0
30-Jan-2017 15:24,30-Jan-2017 15:24,69.0
30-Jan-2017 15:24,30-Jan-2017 15:24,69.0
30-Jan-2017 15:24,30-Jan-2017 15:24,71.0
30-Jan-2017 15:24,30-Jan-2017 15:24,73.0
30-Jan-2017 15:24,30-Jan-2017 15:24,73.0
30-Jan-2017 15:24,30-Jan-2017 15:24,73.0
30-Jan-2017 15:24,30-Jan-2017 15:24,73.0
30-Jan-2017 15:24,30-Jan-2017 15:24,74.0
30-Jan-2017 15:24,30-Jan-2017 15:24,73.0
30-Jan-2017 15:24,30-Jan-2017 15:24,73.0
30-Jan-2017 15:24,30-Jan-2017 15:24,73.0
30-Jan-2017 15:24,30-Jan-2017 15:24,72.0
30-Jan-2017 15:25,30-Jan-2017 15:25,72.0
30-Jan-2017 15:25,30-Jan-2017 15:25,71.0
30-Jan-2017 15:25,30-Jan-2017 15:25,72.0
30-Jan-2017 15:25,30-Jan-2017 15:25,73.0
30-Jan-2017 15:25,30-Jan-2017 15:25,72.0
30-Jan-2017 15:25,30-Jan-2017 15:25,72.0
30-Jan-2017 15:25,30-Jan-2017 15:25,72.0
30-Jan-2017 15:25,30-Jan-2017 15:25,71.0
30-Jan-2017 15:25,30-Jan-2017 15:25,69.0
30-Jan-2017 15:25,30-Jan-2017 15:25,69.0
30-Jan-2017 15:25,30-Jan-2017 15:25,71.0
30-Jan-2017 15:25,30-Jan-2017 15:25,71.0
30-Jan-2017 15:26,30-Jan-2017 15:26,69.0
30-Jan-2017 15:26,30-Jan-2017 15:26,69.0
30-Jan-2017 15:26,30-Jan-2017 15:26,68.0
30-Jan-2017 15:26,30-Jan-2017 15:26,68.0
30-Jan-2017 15:26,30-Jan-2017 15:26,68.0
30-Jan-2017 15:26,30-Jan-2017 15:26,68.0
30-Jan-2017 15:26,30-Jan-2017 15:26,68.0
30-Jan-2017 15:26,30-Jan-2017 15:26,73.0
30-Jan-2017 15:26,30-Jan-2017 15:26,74.0
30-Jan-2017 15:26,30-Jan-2017 15:26,73.0
30-Jan-2017 15:26,30-Jan-2017 15:26,71.0
30-Jan-2017 15:26,30-Jan-2017 15:26,72.0
30-Jan-2017 15:27,30-Jan-2017 15:27,72.0
30-Jan-2017 15:27,30-Jan-2017 15:27,72.0
30-Jan-2017 15:27,30-Jan-2017 15:27,71.0
30-Jan-2017 15:27,30-Jan-2017 15:27,71.0
30-Jan-2017 15:27,30-Jan-2017 15:27,71.0
30-Jan-2017 15:27,30-Jan-2017 15:27,71.0
30-Jan-2017 15:27,30-Jan-2017 15:27,71.0
30-Jan-2017 15:27,30-Jan-2017 15:27,72.0
30-Jan-2017 15:27,30-Jan-2017 15:27,71.0
30-Jan-2017 15:27,30-Jan-2017 15:27,71.0
30-Jan-2017 15:27,30-Jan-2017 15:27,71.0
30-Jan-2017 15:27,30-Jan-2017 15:27,71.0
30-Jan-2017 15:28,30-Jan-2017 15:28,71.0
30-Jan-2017 15:28,30-Jan-2017 15:28,72.0
30-Jan-2017 15:28,30-Jan-2017 15:28,72.0
30-Jan-2017 15:28,30-Jan-2017 15:28,72.0
30-Jan-2017 15:28,30-Jan-2017 15:28,73.0
30-Jan-2017 15:28,30-Jan-2017 15:28,73.0
30-Jan-2017 15:28,30-Jan-2017 15:28,72.0
30-Jan-2017 15:28,30-Jan-2017 15:28,72.0
30-Jan-2017 15:28,30-Jan-2017 15:28,72.0
30-Jan-2017 15:28,30-Jan-2017 15:28,72.0
30-Jan-2017 15:28,30-Jan-2017 15:28,72.0
30-Jan-2017 15:28,30-Jan-2017 15:28,72.0
30-Jan-2017 15:29,30-Jan-2017 15:29,72.0
30-Jan-2017 15:29,30-Jan-2017 15:29,72.0
30-Jan-2017 15:29,30-Jan-2017 15:29,72.0
30-Jan-2017 15:29,30-Jan-2017 15:29,72.0
30-Jan-2017 15:29,30-Jan-2017 15:29,72.0
30-Jan-2017 15:29,30-Jan-2017 15:29,72.0
30-Jan-2017 15:29,30-Jan-2017 15:29,72.0
30-Jan-2017 15:29,30-Jan-2017 15:29,72.0
30-Jan-2017 15:29,30-Jan-2017 15:29,72.0
30-Jan-2017 15:29,30-Jan-2017 15:29,73.0
30-Jan-2017 15:29,30-Jan-2017 15:29,73.0
30-Jan-2017 15:29,30-Jan-2017 15:29,74.0
30-Jan-2017 15:30,30-Jan-2017 15:30,74.0
30-Jan-2017 15:30,30-Jan-2017 15:30,74.0
30-Jan-2017 15:30,30-Jan-2017 15:30,74.0
30-Jan-2017 15:30,30-Jan-2017 15:30,73.0
30-Jan-2017 15:30,30-Jan-2017 15:30,73.0
30-Jan-2017 15:30,30-Jan-2017 15:30,73.0
30-Jan-2017 15:30,30-Jan-2017 15:30,73.0
30-Jan-2017 15:30,30-Jan-2017 15:30,73.0
30-Jan-2017 15:30,30-Jan-2017 15:30,73.0
30-Jan-2017 15:30,30-Jan-2017 15:30,72.0
30-Jan-2017 15:30,30-Jan-2017 15:30,73.0
30-Jan-2017 15:30,30-Jan-2017 15:30,73.0
30-Jan-2017 15:31,30-Jan-2017 15:31,73.0
30-Jan-2017 15:31,30-Jan-2017 15:31,74.0
30-Jan-2017 15:31,30-Jan-2017 15:31,74.0
30-Jan-2017 15:31,30-Jan-2017 15:31,74.0
30-Jan-2017 15:31,30-Jan-2017 15:31,74.0
30-Jan-2017 15:31,30-Jan-2017 15:31,73.0
30-Jan-2017 15:31,30-Jan-2017 15:31,74.0
30-Jan-2017 15:31,30-Jan-2017 15:31,74.0
30-Jan-2017 15:31,30-Jan-2017 15:31,73.0
30-Jan-2017 15:31,30-Jan-2017 15:31,73.0
30-Jan-2017 15:31,30-Jan-2017 15:31,74.0
30-Jan-2017 15:31,30-Jan-2017 15:31,73.0
30-Jan-2017 15:32,30-Jan-2017 15:32,69.0
30-Jan-2017 15:32,30-Jan-2017 15:32,68.0
30-Jan-2017 15:32,30-Jan-2017 15:32,69.0
30-Jan-2017 15:32,30-Jan-2017 15:32,69.0
30-Jan-2017 15:32,30-Jan-2017 15:32,69.0
30-Jan-2017 15:32,30-Jan-2017 15:32,68.0
30-Jan-2017 15:32,30-Jan-2017 15:32,68.0
30-Jan-2017 15:32,30-Jan-2017 15:32,68.0
30-Jan-2017 15:32,30-Jan-2017 15:32,68.0
30-Jan-2017 15:32,30-Jan-2017 15:32,68.0
30-Jan-2017 15:32,30-Jan-2017 15:32,69.0
30-Jan-2017 15:32,30-Jan-2017 15:32,68.0
30-Jan-2017 15:33,30-Jan-2017 15:33,69.0
30-Jan-2017 15:33,30-Jan-2017 15:33,68.0
30-Jan-2017 15:33,30-Jan-2017 15:33,68.0
30-Jan-2017 15:33,30-Jan-2017 15:33,68.0
30-Jan-2017 15:33,30-Jan-2017 15:33,68.0
30-Jan-2017 15:33,30-Jan-2017 15:33,68.0
30-Jan-2017 15:33,30-Jan-2017 15:33,69.0
30-Jan-2017 15:33,30-Jan-2017 15:33,69.0
30-Jan-2017 15:33,30-Jan-2017 15:33,69.0
30-Jan-2017 15:33,30-Jan-2017 15:33,69.0
30-Jan-2017 15:33,30-Jan-2017 15:33,69.0
30-Jan-2017 15:33,30-Jan-2017 15:33,69.0
30-Jan-2017 15:34,30-Jan-2017 15:34,69.0
30-Jan-2017 15:34,30-Jan-2017 15:34,69.0
30-Jan-2017 15:34,30-Jan-2017 15:34,69.0
30-Jan-2017 15:34,30-Jan-2017 15:34,69.0
30-Jan-2017 15:34,30-Jan-2017 15:34,69.0
30-Jan-2017 15:34,30-Jan-2017 15:34,68.0
30-Jan-2017 15:34,30-Jan-2017 15:34,69.0
30-Jan-2017 15:34,30-Jan-2017 15:34,69.0
30-Jan-2017 15:34,30-Jan-2017 15:34,69.0
30-Jan-2017 15:34,30-Jan-2017 15:34,69.0
30-Jan-2017 15:34,30-Jan-2017 15:34,69.0
30-Jan-2017 15:34,30-Jan-2017 15:34,69.0
30-Jan-2017 15:35,30-Jan-2017 15:35,69.0
30-Jan-2017 15:35,30-Jan-2017 15:35,69.0
30-Jan-2017 15:35,30-Jan-2017 15:35,69.0
30-Jan-2017 15:35,30-Jan-2017 15:35,72.0
30-Jan-2017 15:35,30-Jan-2017 15:35,74.0
30-Jan-2017 15:35,30-Jan-2017 15:35,74.0
30-Jan-2017 15:35,30-Jan-2017 15:35,74.0
30-Jan-2017 15:35,30-Jan-2017 15:35,71.0
30-Jan-2017 15:35,30-Jan-2017 15:35,69.0
30-Jan-2017 15:35,30-Jan-2017 15:35,69.0
30-Jan-2017 15:35,30-Jan-2017 15:35,69.0
30-Jan-2017 15:35,30-Jan-2017 15:35,71.0
30-Jan-2017 15:36,30-Jan-2017 15:36,74.0
30-Jan-2017 15:36,30-Jan-2017 15:36,73.0
30-Jan-2017 15:36,30-Jan-2017 15:36,73.0
30-Jan-2017 15:36,30-Jan-2017 15:36,74.0
30-Jan-2017 15:36,30-Jan-2017 15:36,74.0
30-Jan-2017 15:36,30-Jan-2017 15:36,74.0
30-Jan-2017 15:36,30-Jan-2017 15:36,74.0
30-Jan-2017 15:36,30-Jan-2017 15:36,73.0
30-Jan-2017 15:36,30-Jan-2017 15:36,72.0
30-Jan-2017 15:36,30-Jan-2017 15:36,71.0
30-Jan-2017 15:36,30-Jan-2017 15:36,72.0
30-Jan-2017 15:36,30-Jan-2017 15:36,73.0
30-Jan-2017 15:37,30-Jan-2017 15:37,74.0
30-Jan-2017 15:37,30-Jan-2017 15:37,76.0
30-Jan-2017 15:37,30-Jan-2017 15:37,76.0
30-Jan-2017 15:37,30-Jan-2017 15:37,77.0
30-Jan-2017 15:37,30-Jan-2017 15:37,77.0
30-Jan-2017 15:37,30-Jan-2017 15:37,76.0
30-Jan-2017 15:37,30-Jan-2017 15:37,74.0
30-Jan-2017 15:37,30-Jan-2017 15:37,73.0
30-Jan-2017 15:37,30-Jan-2017 15:37,72.0
30-Jan-2017 15:37,30-Jan-2017 15:37,71.0
30-Jan-2017 15:37,30-Jan-2017 15:37,69.0
30-Jan-2017 15:37,30-Jan-2017 15:37,69.0
30-Jan-2017 15:38,30-Jan-2017 15:38,69.0
30-Jan-2017 15:38,30-Jan-2017 15:38,69.0
30-Jan-2017 15:38,30-Jan-2017 15:38,69.0
30-Jan-2017 15:38,30-Jan-2017 15:38,69.0
30-Jan-2017 15:38,30-Jan-2017 15:38,69.0
30-Jan-2017 15:38,30-Jan-2017 15:38,69.0
30-Jan-2017 15:38,30-Jan-2017 15:38,69.0
30-Jan-2017 15:38,30-Jan-2017 15:38,69.0
30-Jan-2017 15:38,30-Jan-2017 15:38,69.0
30-Jan-2017 15:38,30-Jan-2017 15:38,68.0
30-Jan-2017 15:38,30-Jan-2017 15:38,68.0
30-Jan-2017 15:38,30-Jan-2017 15:38,68.0
30-Jan-2017 15:39,30-Jan-2017 15:39,68.0
30-Jan-2017 15:39,30-Jan-2017 15:39,68.0
30-Jan-2017 15:39,30-Jan-2017 15:39,68.0
30-Jan-2017 15:39,30-Jan-2017 15:39,68.0
30-Jan-2017 15:39,30-Jan-2017 15:39,68.0
30-Jan-2017 15:39,30-Jan-2017 15:39,68.0
30-Jan-2017 15:39,30-Jan-2017 15:39,68.0
30-Jan-2017 15:39,30-Jan-2017 15:39,68.0
30-Jan-2017 15:39,30-Jan-2017 15:39,68.0
30-Jan-2017 15:39,30-Jan-2017 15:39,68.0
30-Jan-2017 15:39,30-Jan-2017 15:39,68.0
30-Jan-2017 15:39,30-Jan-2017 15:39,69.0
30-Jan-2017 15:40,30-Jan-2017 15:40,69.0
30-Jan-2017 15:40,30-Jan-2017 15:40,69.0
30-Jan-2017 15:40,30-Jan-2017 15:40,69.0
30-Jan-2017 15:40,30-Jan-2017 15:40,69.0
30-Jan-2017 15:40,30-Jan-2017 15:40,69.0
30-Jan-2017 15:40,30-Jan-2017 15:40,69.0
30-Jan-2017 15:40,30-Jan-2017 15:40,69.0
30-Jan-2017 15:40,30-Jan-2017 15:40,69.0
30-Jan-2017 15:40,30-Jan-2017 15:40,69.0
30-Jan-2017 15:40,30-Jan-2017 15:40,69.0
30-Jan-2017 15:40,30-Jan-2017 15:40,69.0
30-Jan-2017 15:40,30-Jan-2017 15:40,69.0
30-Jan-2017 15:41,30-Jan-2017 15:41,69.0
30-Jan-2017 15:41,30-Jan-2017 15:41,69.0
30-Jan-2017 15:41,30-Jan-2017 15:41,69.0
30-Jan-2017 15:41,30-Jan-2017 15:41,69.0
30-Jan-2017 15:41,30-Jan-2017 15:41,69.0
30-Jan-2017 15:41,30-Jan-2017 15:41,69.0
30-Jan-2017 15:41,30-Jan-2017 15:41,69.0
30-Jan-2017 15:41,30-Jan-2017 15:41,69.0
30-Jan-2017 15:41,30-Jan-2017 15:41,69.0
30-Jan-2017 15:41,30-Jan-2017 15:41,73.0
30-Jan-2017 15:41,30-Jan-2017 15:41,72.0
30-Jan-2017 15:41,30-Jan-2017 15:41,71.0
30-Jan-2017 15:42,30-Jan-2017 15:42,69.0
30-Jan-2017 15:42,30-Jan-2017 15:42,69.0
30-Jan-2017 15:42,30-Jan-2017 15:42,69.0
30-Jan-2017 15:42,30-Jan-2017 15:42,68.0
30-Jan-2017 15:42,30-Jan-2017 15:42,69.0
30-Jan-2017 15:42,30-Jan-2017 15:42,69.0
30-Jan-2017 15:42,30-Jan-2017 15:42,69.0
30-Jan-2017 15:42,30-Jan-2017 15:42,69.0
30-Jan-2017 15:42,30-Jan-2017 15:42,69.0
30-Jan-2017 15:42,30-Jan-2017 15:42,71.0
30-Jan-2017 15:42,30-Jan-2017 15:42,71.0
30-Jan-2017 15:42,30-Jan-2017 15:42,71.0
30-Jan-2017 15:43,30-Jan-2017 15:43,72.0
30-Jan-2017 15:43,30-Jan-2017 15:43,71.0
30-Jan-2017 15:43,30-Jan-2017 15:43,71.0
30-Jan-2017 15:43,30-Jan-2017 15:43,73.0
30-Jan-2017 15:43,30-Jan-2017 15:43,72.0
30-Jan-2017 15:43,30-Jan-2017 15:43,72.0
30-Jan-2017 15:43,30-Jan-2017 15:43,72.0
30-Jan-2017 15:43,30-Jan-2017 15:43,72.0
30-Jan-2017 15:43,30-Jan-2017 15:43,71.0
30-Jan-2017 15:43,30-Jan-2017 15:43,71.0
30-Jan-2017 15:43,30-Jan-2017 15:43,71.0
30-Jan-2017 15:43,30-Jan-2017 15:43,71.0
30-Jan-2017 15:44,30-Jan-2017 15:44,71.0
30-Jan-2017 15:44,30-Jan-2017 15:44,71.0
30-Jan-2017 15:44,30-Jan-2017 15:44,72.0
30-Jan-2017 15:44,30-Jan-2017 15:44,72.0
30-Jan-2017 15:44,30-Jan-2017 15:44,71.0
30-Jan-2017 15:44,30-Jan-2017 15:44,72.0
30-Jan-2017 15:44,30-Jan-2017 15:44,71.0
30-Jan-2017 15:44,30-Jan-2017 15:44,71.0
30-Jan-2017 15:44,30-Jan-2017 15:44,69.0
30-Jan-2017 15:44,30-Jan-2017 15:44,69.0
30-Jan-2017 15:44,30-Jan-2017 15:44,69.0
30-Jan-2017 15:44,30-Jan-2017 15:44,69.0
30-Jan-2017 15:45,30-Jan-2017 15:45,69.0
30-Jan-2017 15:45,30-Jan-2017 15:45,69.0
30-Jan-2017 15:45,30-Jan-2017 15:45,69.0
30-Jan-2017 15:45,30-Jan-2017 15:45,69.0
30-Jan-2017 15:45,30-Jan-2017 15:45,69.0
30-Jan-2017 15:45,30-Jan-2017 15:45,69.0
30-Jan-2017 15:45,30-Jan-2017 15:45,69.0
30-Jan-2017 15:45,30-Jan-2017 15:45,69.0
30-Jan-2017 15:45,30-Jan-2017 15:45,69.0
30-Jan-2017 15:45,30-Jan-2017 15:45,69.0
30-Jan-2017 15:45,30-Jan-2017 15:45,69.0
30-Jan-2017 15:45,30-Jan-2017 15:45,69.0
30-Jan-2017 15:46,30-Jan-2017 15:46,69.0
30-Jan-2017 15:46,30-Jan-2017 15:46,69.0
30-Jan-2017 15:46,30-Jan-2017 15:46,69.0
30-Jan-2017 15:46,30-Jan-2017 15:46,69.0
30-Jan-2017 15:46,30-Jan-2017 15:46,69.0
30-Jan-2017 15:46,30-Jan-2017 15:46,69.0
30-Jan-2017 15:46,30-Jan-2017 15:46,69.0
30-Jan-2017 15:46,30-Jan-2017 15:46,69.0
30-Jan-2017 15:46,30-Jan-2017 15:46,69.0
30-Jan-2017 15:46,30-Jan-2017 15:46,69.0
30-Jan-2017 15:46,30-Jan-2017 15:46,69.0
30-Jan-2017 15:46,30-Jan-2017 15:46,69.0
30-Jan-2017 15:47,30-Jan-2017 15:47,69.0
30-Jan-2017 15:47,30-Jan-2017 15:47,69.0
30-Jan-2017 15:47,30-Jan-2017 15:47,69.0
30-Jan-2017 15:47,30-Jan-2017 15:47,69.0
30-Jan-2017 15:47,30-Jan-2017 15:47,71.0
30-Jan-2017 15:47,30-Jan-2017 15:47,72.0
30-Jan-2017 15:47,30-Jan-2017 15:47,71.0
30-Jan-2017 15:47,30-Jan-2017 15:47,71.0
30-Jan-2017 15:47,30-Jan-2017 15:47,71.0
30-Jan-2017 15:47,30-Jan-2017 15:47,69.0
30-Jan-2017 15:47,30-Jan-2017 15:47,69.0
30-Jan-2017 15:47,30-Jan-2017 15:47,69.0
30-Jan-2017 15:48,30-Jan-2017 15:48,69.0
30-Jan-2017 15:48,30-Jan-2017 15:48,69.0
30-Jan-2017 15:48,30-Jan-2017 15:48,69.0
30-Jan-2017 15:48,30-Jan-2017 15:48,69.0
30-Jan-2017 15:48,30-Jan-2017 15:48,69.0
30-Jan-2017 15:48,30-Jan-2017 15:48,69.0
30-Jan-2017 15:48,30-Jan-2017 15:48,69.0
30-Jan-2017 15:48,30-Jan-2017 15:48,69.0
30-Jan-2017 15:48,30-Jan-2017 15:48,69.0
30-Jan-2017 15:48,30-Jan-2017 15:48,69.0
30-Jan-2017 15:48,30-Jan-2017 15:48,69.0
30-Jan-2017 15:48,30-Jan-2017 15:48,69.0
30-Jan-2017 15:49,30-Jan-2017 15:49,71.0
30-Jan-2017 15:49,30-Jan-2017 15:49,72.0
30-Jan-2017 15:49,30-Jan-2017 15:49,72.0
30-Jan-2017 15:49,30-Jan-2017 15:49,74.0
30-Jan-2017 15:49,30-Jan-2017 15:49,73.0
30-Jan-2017 15:49,30-Jan-2017 15:49,73.0
30-Jan-2017 15:49,30-Jan-2017 15:49,73.0
30-Jan-2017 15:49,30-Jan-2017 15:49,74.0
30-Jan-2017 15:49,30-Jan-2017 15:49,74.0
30-Jan-2017 15:49,30-Jan-2017 15:49,74.0
30-Jan-2017 15:49,30-Jan-2017 15:49,73.0
30-Jan-2017 15:49,30-Jan-2017 15:49,72.0
30-Jan-2017 15:50,30-Jan-2017 15:50,69.0
30-Jan-2017 15:50,30-Jan-2017 15:50,71.0
30-Jan-2017 15:50,30-Jan-2017 15:50,69.0
30-Jan-2017 15:50,30-Jan-2017 15:50,69.0
30-Jan-2017 15:50,30-Jan-2017 15:50,69.0
30-Jan-2017 15:50,30-Jan-2017 15:50,69.0
30-Jan-2017 15:50,30-Jan-2017 15:50,69.0
30-Jan-2017 15:50,30-Jan-2017 15:50,69.0
30-Jan-2017 15:50,30-Jan-2017 15:50,69.0
30-Jan-2017 15:50,30-Jan-2017 15:50,69.0
30-Jan-2017 15:50,30-Jan-2017 15:50,69.0
30-Jan-2017 15:51,30-Jan-2017 15:51,69.0
30-Jan-2017 15:51,30-Jan-2017 15:51,71.0
30-Jan-2017 15:51,30-Jan-2017 15:51,72.0
30-Jan-2017 15:51,30-Jan-2017 15:51,73.0
30-Jan-2017 15:51,30-Jan-2017 15:51,73.0
30-Jan-2017 15:53,30-Jan-2017 15:53,69.0
30-Jan-2017 16:03,30-Jan-2017 16:03,72.0
30-Jan-2017 16:05,30-Jan-2017 16:05,76.0
30-Jan-2017 16:09,30-Jan-2017 16:09,69.0
30-Jan-2017 16:13,30-Jan-2017 16:13,65.0
30-Jan-2017 16:24,30-Jan-2017 16:24,74.0
30-Jan-2017 16:25,30-Jan-2017 16:25,76.0
30-Jan-2017 16:29,30-Jan-2017 16:29,74.0
30-Jan-2017 16:37,30-Jan-2017 16:37,65.0
30-Jan-2017 16:40,30-Jan-2017 16:40,74.0
30-Jan-2017 16:45,30-Jan-2017 16:45,75.0
30-Jan-2017 16:50,30-Jan-2017 16:50,71.0
30-Jan-2017 17:02,30-Jan-2017 17:02,73.0
30-Jan-2017 17:05,30-Jan-2017 17:05,73.0
30-Jan-2017 17:08,30-Jan-2017 17:08,82.0
30-Jan-2017 17:15,30-Jan-2017 17:15,65.0
30-Jan-2017 17:16,30-Jan-2017 17:16,65.0
30-Jan-2017 17:22,30-Jan-2017 17:22,77.0
30-Jan-2017 17:30,30-Jan-2017 17:30,92.0
30-Jan-2017 17:36,30-Jan-2017 17:36,62.0
30-Jan-2017 17:39,30-Jan-2017 17:39,75.0
30-Jan-2017 17:45,30-Jan-2017 17:45,75.0
30-Jan-2017 17:48,30-Jan-2017 17:48,75.0
30-Jan-2017 17:57,30-Jan-2017 17:57,68.0
30-Jan-2017 17:59,30-Jan-2017 17:59,76.0
30-Jan-2017 18:04,30-Jan-2017 18:04,69.0
30-Jan-2017 18:08,30-Jan-2017 18:08,66.0
30-Jan-2017 18:16,30-Jan-2017 18:16,72.0
30-Jan-2017 18:21,30-Jan-2017 18:21,78.0
30-Jan-2017 18:24,30-Jan-2017 18:24,76.0
30-Jan-2017 18:28,30-Jan-2017 18:28,74.0
30-Jan-2017 18:34,30-Jan-2017 18:34,73.0
30-Jan-2017 18:40,30-Jan-2017 18:40,97.0
30-Jan-2017 18:40,30-Jan-2017 18:40,97.0
30-Jan-2017 18:40,30-Jan-2017 18:40,73.0
30-Jan-2017 18:40,30-Jan-2017 18:40,72.0
30-Jan-2017 18:40,30-Jan-2017 18:40,73.0
30-Jan-2017 18:40,30-Jan-2017 18:40,74.0
30-Jan-2017 18:40,30-Jan-2017 18:40,80.0
30-Jan-2017 18:40,30-Jan-2017 18:40,80.0
30-Jan-2017 18:40,30-Jan-2017 18:40,80.0
30-Jan-2017 18:41,30-Jan-2017 18:41,81.0
30-Jan-2017 18:41,30-Jan-2017 18:41,81.0
30-Jan-2017 18:41,30-Jan-2017 18:41,81.0
30-Jan-2017 18:41,30-Jan-2017 18:41,83.0
30-Jan-2017 18:41,30-Jan-2017 18:41,82.0
30-Jan-2017 18:41,30-Jan-2017 18:41,81.0
30-Jan-2017 18:41,30-Jan-2017 18:41,83.0
30-Jan-2017 18:41,30-Jan-2017 18:41,83.0
30-Jan-2017 18:41,30-Jan-2017 18:41,83.0
30-Jan-2017 18:41,30-Jan-2017 18:41,83.0
30-Jan-2017 18:42,30-Jan-2017 18:42,86.0
30-Jan-2017 18:42,30-Jan-2017 18:42,87.0
30-Jan-2017 18:42,30-Jan-2017 18:42,76.0
30-Jan-2017 18:42,30-Jan-2017 18:42,76.0
30-Jan-2017 18:42,30-Jan-2017 18:42,77.0
30-Jan-2017 18:42,30-Jan-2017 18:42,77.0
30-Jan-2017 18:42,30-Jan-2017 18:42,85.0
30-Jan-2017 18:42,30-Jan-2017 18:42,91.0
30-Jan-2017 18:44,30-Jan-2017 18:44,78.0
30-Jan-2017 18:44,30-Jan-2017 18:44,78.0
30-Jan-2017 18:44,30-Jan-2017 18:44,77.0
30-Jan-2017 18:44,30-Jan-2017 18:44,78.0
30-Jan-2017 18:44,30-Jan-2017 18:44,78.0
30-Jan-2017 18:44,30-Jan-2017 18:44,77.0
30-Jan-2017 18:44,30-Jan-2017 18:44,77.0
30-Jan-2017 18:44,30-Jan-2017 18:44,77.0
30-Jan-2017 18:45,30-Jan-2017 18:45,77.0
30-Jan-2017 18:45,30-Jan-2017 18:45,77.0
30-Jan-2017 18:45,30-Jan-2017 18:45,77.0
30-Jan-2017 18:45,30-Jan-2017 18:45,81.0
30-Jan-2017 18:45,30-Jan-2017 18:45,85.0
30-Jan-2017 18:45,30-Jan-2017 18:45,83.0
30-Jan-2017 18:45,30-Jan-2017 18:45,77.0
30-Jan-2017 18:45,30-Jan-2017 18:45,77.0
30-Jan-2017 18:45,30-Jan-2017 18:45,77.0
30-Jan-2017 18:45,30-Jan-2017 18:45,77.0
30-Jan-2017 18:45,30-Jan-2017 18:45,73.0
30-Jan-2017 18:45,30-Jan-2017 18:45,72.0
30-Jan-2017 18:46,30-Jan-2017 18:46,73.0
30-Jan-2017 18:46,30-Jan-2017 18:46,74.0
30-Jan-2017 18:46,30-Jan-2017 18:46,78.0
30-Jan-2017 18:46,30-Jan-2017 18:46,77.0
30-Jan-2017 18:46,30-Jan-2017 18:46,74.0
30-Jan-2017 18:46,30-Jan-2017 18:46,74.0
30-Jan-2017 18:46,30-Jan-2017 18:46,74.0
30-Jan-2017 18:46,30-Jan-2017 18:46,74.0
30-Jan-2017 18:46,30-Jan-2017 18:46,73.0
30-Jan-2017 18:46,30-Jan-2017 18:46,76.0
30-Jan-2017 18:46,30-Jan-2017 18:46,74.0
30-Jan-2017 18:46,30-Jan-2017 18:46,81.0
30-Jan-2017 18:47,30-Jan-2017 18:47,83.0
30-Jan-2017 18:47,30-Jan-2017 18:47,83.0
30-Jan-2017 18:47,30-Jan-2017 18:47,77.0
30-Jan-2017 18:47,30-Jan-2017 18:47,77.0
30-Jan-2017 18:47,30-Jan-2017 18:47,77.0
30-Jan-2017 18:47,30-Jan-2017 18:47,76.0
30-Jan-2017 18:47,30-Jan-2017 18:47,72.0
30-Jan-2017 18:47,30-Jan-2017 18:47,73.0
30-Jan-2017 18:47,30-Jan-2017 18:47,78.0
30-Jan-2017 18:47,30-Jan-2017 18:47,78.0
30-Jan-2017 18:47,30-Jan-2017 18:47,78.0
30-Jan-2017 18:47,30-Jan-2017 18:47,78.0
30-Jan-2017 18:48,30-Jan-2017 18:48,78.0
30-Jan-2017 18:48,30-Jan-2017 18:48,87.0
30-Jan-2017 18:48,30-Jan-2017 18:48,86.0
30-Jan-2017 18:48,30-Jan-2017 18:48,86.0
30-Jan-2017 18:48,30-Jan-2017 18:48,86.0
30-Jan-2017 18:48,30-Jan-2017 18:48,85.0
30-Jan-2017 18:48,30-Jan-2017 18:48,87.0
30-Jan-2017 18:48,30-Jan-2017 18:48,86.0
30-Jan-2017 18:48,30-Jan-2017 18:48,86.0
30-Jan-2017 18:48,30-Jan-2017 18:48,86.0
